symbol,suffix,last_price,Prev_Close,change_pct,darvas_signal,Box_Top,Box_Bottom,Upside_to_Top%,Position_in_Box%,Data_Points,Piotroski_Score,Piotroski_Strong,CoffeeCan,CC_Score,market,yf_symbol,exchange,currency,pegu_score,pegu_grade,sarvas_score,sarvas_signal,data_source,scan_date
TWCGOLDETF,.NS,141.71,143.22,-1.05,BREAKDOWN_SELL,149.41,142.29,5.43,-8.1,61.0,,,,,IN,TWCGOLDETF.NS,,,70,A,5,SELL,local,2026-07-03
OSIAJEE,.BO,403.85,408.15,-1.05,IN_BOX,423.0,403.2,4.74,3.3,61.0,,,,,IN,OSIAJEE.BO,,,70,A,5,SELL,local,2026-07-03
SILVERCASE,.NS,22.57,22.81,-1.05,BREAKDOWN_SELL,25.39,22.72,12.49,-5.6,61.0,,,,,IN,SILVERCASE.NS,,,70,A,5,SELL,local,2026-07-03
SURFI,.BO,18.85,19.05,-1.05,BREAKOUT_BUY,18.77,16.76,-0.42,104.0,61.0,1.0,NO,FAIL,—,IN,SURFI.BO,,,70,A,5,SELL,local,2026-07-03
CORALFINAC,.NS,31.65,31.99,-1.06,IN_BOX,33.0,31.05,4.27,30.8,62.0,,,,,IN,CORALFINAC.NS,,,70,A,5,SELL,local,2026-07-03
TATAPOWER,.NS,388.95,393.1,-1.06,BREAKDOWN_SELL,403.1,396.0,3.64,-99.2,62.0,,,,,IN,TATAPOWER.NS,,,70,A,5,SELL,local,2026-07-03
SPICELOUNG,.BO,25.09,25.36,-1.06,BREAKOUT_BUY,24.99,23.5,-0.4,106.7,61.0,6.0,NO,FAIL,—,IN,SPICELOUNG.BO,,,70,A,5,SELL,local,2026-07-03
GOURMET,.BO,14.0,14.15,-1.06,IN_BOX,15.05,13.06,7.5,47.2,61.0,,,,,IN,GOURMET.BO,,,70,A,5,SELL,local,2026-07-03
HDFCLIFE,.NS,585.45,591.75,-1.06,BREAKOUT_BUY,569.97,541.07,-2.64,153.6,63.0,,,,,IN,HDFCLIFE.NS,,,70,A,5,SELL,local,2026-07-03
WINSOMTX,.BO,92.67,93.66,-1.06,IN_BOX,93.45,89.33,0.84,81.1,61.0,,,,,IN,WINSOMTX.BO,,,70,A,5,SELL,local,2026-07-03
ENRIN,.NS,3685.8,3725.3,-1.06,BREAKOUT_BUY,3614.9,3373.7,-1.92,129.4,63.0,,,,,IN,ENRIN.NS,,,70,A,5,SELL,local,2026-07-03
BAJFINANCE,.NS,980.4,990.95,-1.06,BREAKOUT_BUY,913.0,866.5,-6.87,244.9,63.0,,,,,IN,BAJFINANCE.NS,,,70,A,5,SELL,local,2026-07-03
PMCFIN,.BO,1.86,1.88,-1.06,IN_BOX,2.02,1.84,8.6,11.1,61.0,,,,,IN,PMCFIN.BO,,,70,A,5,SELL,local,2026-07-03
RAILTEL,.NS,314.05,317.4,-1.06,BREAKDOWN_SELL,329.35,315.4,4.87,-9.7,63.0,,,,,IN,RAILTEL.NS,,,70,A,5,SELL,local,2026-07-03
ARCHITORG,.BO,58.36,58.99,-1.07,BREAKOUT_BUY,54.55,50.5,-6.53,194.1,61.0,,,,,IN,ARCHITORG.BO,,,70,A,5,SELL,local,2026-07-03
ONEGLOBAL,.BO,743.15,751.15,-1.07,IN_BOX,758.95,645.0,2.13,86.1,61.0,,,,,IN,ONEGLOBAL.BO,,,70,A,5,SELL,local,2026-07-03
PIGL,.NS,112.7,113.92,-1.07,BREAKOUT_BUY,103.99,95.57,-7.73,203.4,63.0,,,,,IN,PIGL.NS,,,70,A,5,SELL,local,2026-07-03
BIOCON,.NS,416.15,420.65,-1.07,IN_BOX,423.55,406.75,1.78,56.0,63.0,,,,,IN,BIOCON.NS,,,70,A,5,SELL,local,2026-07-03
BCLIND,.NS,34.15,34.52,-1.07,IN_BOX,37.79,34.04,10.66,2.9,63.0,,,,,IN,BCLIND.NS,,,70,A,5,SELL,local,2026-07-03
SINDHUTRAD,.NS,24.99,25.26,-1.07,IN_BOX,27.08,24.5,8.36,19.0,61.0,,,,,IN,SINDHUTRAD.NS,,,70,A,5,SELL,local,2026-07-03
ICICIPRULI,.NS,491.05,496.35,-1.07,BREAKDOWN_SELL,522.55,493.95,6.41,-10.1,63.0,,,,,IN,ICICIPRULI.NS,,,70,A,5,SELL,local,2026-07-03
HAPPSTMNDS,.NS,342.45,346.15,-1.07,IN_BOX,357.35,340.2,4.35,13.1,63.0,,,,,IN,HAPPSTMNDS.NS,,,70,A,5,SELL,local,2026-07-03
BALKRISHNA,.NS,18.45,18.65,-1.07,IN_BOX,18.58,17.36,0.7,89.3,63.0,,,,,IN,BALKRISHNA.NS,,,70,A,5,SELL,local,2026-07-03
TATAGOLD,.NS,13.82,13.97,-1.07,BREAKDOWN_SELL,14.95,13.9,8.18,-7.6,61.0,,,,,IN,TATAGOLD.NS,,,70,A,5,SELL,local,2026-07-03
RCOM,.BO,0.92,0.93,-1.08,IN_BOX,0.97,0.92,5.43,0.0,61.0,,,,,IN,RCOM.BO,,,70,A,5,SELL,local,2026-07-03
HEG,.NS,520.05,525.75,-1.08,BREAKDOWN_SELL,552.9,523.4,6.32,-11.4,63.0,,,,,IN,HEG.NS,,,70,A,5,SELL,local,2026-07-03
LTM,.NS,3762.6,3803.7,-1.08,IN_BOX,4019.7,3737.3,6.83,9.0,63.0,,,,,IN,LTM.NS,,,70,A,5,SELL,local,2026-07-03
VINYLINDIA,.NS,257.0,259.8,-1.08,IN_BOX,263.95,247.0,2.7,59.0,61.0,,,,,IN,VINYLINDIA.NS,,,70,A,5,SELL,local,2026-07-03
SKIPPER,.NS,533.15,538.95,-1.08,BREAKDOWN_SELL,569.5,535.05,6.82,-5.5,61.0,,,,,IN,SKIPPER.NS,,,70,A,5,SELL,local,2026-07-03
NCML,.BO,92.0,93.0,-1.08,BREAKDOWN_SELL,93.01,92.5,1.1,-98.0,61.0,,,,,IN,NCML.BO,,,70,A,5,SELL,local,2026-07-03
ASIIL,.BO,25.34,25.62,-1.09,IN_BOX,25.76,24.3,1.66,71.2,61.0,,,,,IN,ASIIL.BO,,,70,A,5,SELL,local,2026-07-03
ULTRACAB,.BO,7.29,7.37,-1.09,IN_BOX,7.8,7.13,7.0,23.9,61.0,,,,,IN,ULTRACAB.BO,,,70,A,5,SELL,local,2026-07-03
BDL,.NS,1368.4,1383.5,-1.09,BREAKOUT_BUY,1233.2,1155.2,-9.88,273.3,63.0,,,,,IN,BDL.NS,,,70,A,5,SELL,local,2026-07-03
ESSEX,.BO,42.73,43.2,-1.09,IN_BOX,45.5,39.54,6.48,53.5,61.0,,,,,IN,ESSEX.BO,,,70,A,5,SELL,local,2026-07-03
BAZELINTER,.BO,19.01,19.22,-1.09,IN_BOX,21.98,18.5,15.62,14.7,61.0,,,,,IN,BAZELINTER.BO,,,70,A,5,SELL,local,2026-07-03
SUKHJITS,.NS,178.64,180.61,-1.09,BREAKOUT_BUY,174.8,167.0,-2.15,149.2,61.0,,,,,IN,SUKHJITS.NS,,,70,A,5,SELL,local,2026-07-03
VALUE,.NS,16.26,16.44,-1.09,BREAKDOWN_SELL,16.89,16.45,3.87,-43.2,60.0,,,,,IN,VALUE.NS,,,70,A,5,SELL,local,2026-07-03
KIRIINDUS,.NS,386.9,391.15,-1.09,BREAKDOWN_SELL,411.7,387.0,6.41,-0.4,63.0,,,,,IN,KIRIINDUS.NS,,,70,A,5,SELL,local,2026-07-03
SAMMAANCAP,.NS,169.81,171.68,-1.09,BREAKDOWN_SELL,180.99,171.1,6.58,-13.0,62.0,,,,,IN,SAMMAANCAP.NS,,,70,A,5,SELL,local,2026-07-03
CORDSCABLE,.BO,207.8,210.1,-1.09,BREAKDOWN_SELL,222.0,210.0,6.83,-18.3,61.0,,,,,IN,CORDSCABLE.BO,,,70,A,5,SELL,local,2026-07-03
MAHALIFE,.BO,167.4,169.25,-1.09,IN_BOX,177.8,165.55,6.21,15.1,61.0,,,,,IN,MAHALIFE.BO,,,70,A,5,SELL,local,2026-07-03
FOCUS,.NS,88.7,89.68,-1.09,IN_BOX,94.5,88.6,6.54,1.7,62.0,,,,,IN,FOCUS.NS,,,70,A,5,SELL,local,2026-07-03
BNRSEC,.BO,16.4,16.58,-1.09,IN_BOX,17.25,16.02,5.18,30.9,61.0,,,,,IN,BNRSEC.BO,,,70,A,5,SELL,local,2026-07-03
RASIELEC,.BO,12.66,12.8,-1.09,IN_BOX,13.0,12.12,2.69,61.4,61.0,,,,,IN,RASIELEC.BO,,,70,A,5,SELL,local,2026-07-03
PSPPROJECT,.NS,988.3,999.25,-1.1,BREAKOUT_BUY,937.05,893.3,-5.19,217.1,62.0,,,,,IN,PSPPROJECT.NS,,,70,A,5,SELL,local,2026-07-03
LANDMARC,.BO,1.8,1.82,-1.1,IN_BOX,1.9,1.74,5.56,37.5,61.0,,,,,IN,LANDMARC.BO,,,70,A,5,SELL,local,2026-07-03
INTELLECT,.NS,747.05,755.35,-1.1,IN_BOX,766.15,730.15,2.56,46.9,63.0,,,,,IN,INTELLECT.NS,,,70,A,5,SELL,local,2026-07-03
JASCH,.BO,270.5,273.5,-1.1,BREAKOUT_BUY,245.0,213.0,-9.43,179.7,61.0,,,,,IN,JASCH.BO,,,70,A,5,SELL,local,2026-07-03
KAMAHOLD,.NS,2607.2,2636.3,-1.1,IN_BOX,2699.9,2585.0,3.56,19.3,47.0,,,,,IN,KAMAHOLD.NS,,,70,A,5,SELL,local,2026-07-03
INTEGFD,.BO,149.0,150.65,-1.1,IN_BOX,155.0,149.0,4.03,0.0,61.0,,,,,IN,INTEGFD.BO,,,70,A,5,SELL,local,2026-07-03
CDSL,.NS,1317.0,1331.7,-1.1,IN_BOX,1396.8,1289.0,6.06,26.0,63.0,,,,,IN,CDSL.NS,,,70,A,5,SELL,local,2026-07-03
VINYOFL,.BO,51.92,52.5,-1.1,IN_BOX,55.5,50.41,6.9,29.7,61.0,,,,,IN,VINYOFL.BO,,,70,A,5,SELL,local,2026-07-03
CENTENKA,.NS,517.9,523.7,-1.11,IN_BOX,521.9,483.9,0.77,89.5,62.0,,,,,IN,CENTENKA.NS,,,70,A,5,SELL,local,2026-07-03
TIPSFILMS,.NS,330.95,334.65,-1.11,BREAKDOWN_SELL,359.3,334.0,8.57,-12.1,61.0,,,,,IN,TIPSFILMS.NS,,,70,A,5,SELL,local,2026-07-03
PARAGONF,.BO,48.0,48.54,-1.11,BREAKDOWN_SELL,54.95,48.5,14.48,-7.8,62.0,,,,,IN,PARAGONF.BO,,,70,A,5,SELL,local,2026-07-03
VIVANTA,.BO,1.78,1.8,-1.11,IN_BOX,1.84,1.72,3.37,50.0,61.0,,,,,IN,VIVANTA.BO,,,70,A,5,SELL,local,2026-07-03
IRCON,.NS,134.16,135.66,-1.11,IN_BOX,142.9,134.02,6.51,1.6,63.0,,,,,IN,IRCON.NS,,,70,A,5,SELL,local,2026-07-03
DEVX,.NS,35.72,36.12,-1.11,IN_BOX,36.8,35.0,3.02,40.0,62.0,,,,,IN,DEVX.NS,,,70,A,5,SELL,local,2026-07-03
PVSL,.NS,92.79,93.83,-1.11,BREAKDOWN_SELL,97.2,93.32,4.75,-13.7,63.0,,,,,IN,PVSL.NS,,,70,A,5,SELL,local,2026-07-03
GOLDCASE,.NS,22.35,22.6,-1.11,BREAKDOWN_SELL,24.11,22.15,0.0,-1130.1,63.0,,,,,IN,GOLDCASE.NS,,,70,A,5,SELL,local,2026-07-03
AMWILL,.BO,44.5,45.0,-1.11,IN_BOX,46.6,40.5,4.72,65.6,62.0,,,,,IN,AMWILL.BO,,,70,A,5,SELL,local,2026-07-03
CALSOFT,.BO,23.81,24.08,-1.12,BREAKOUT_BUY,21.09,19.11,-11.42,237.4,61.0,,,,,IN,CALSOFT.BO,,,70,A,5,SELL,local,2026-07-03
SJVN,.NS,72.09,72.91,-1.12,IN_BOX,74.15,70.05,2.86,49.8,62.0,,,,,IN,SJVN.NS,,,70,A,5,SELL,local,2026-07-03
ATLANTAELE,.NS,1812.0,1832.6,-1.12,IN_BOX,1940.0,1775.5,7.06,22.2,62.0,,,,,IN,ATLANTAELE.NS,,,70,A,5,SELL,local,2026-07-03
SETFGOLD,.NS,121.24,122.62,-1.13,BREAKDOWN_SELL,128.17,122.0,5.72,-12.3,61.0,,,,,IN,SETFGOLD.NS,,,70,A,5,SELL,local,2026-07-03
NATHBIOGEN,.NS,168.4,170.32,-1.13,IN_BOX,174.8,157.62,3.8,62.7,62.0,,,,,IN,NATHBIOGEN.NS,,,70,A,5,SELL,local,2026-07-03
QGOLDHALF,.NS,117.75,119.1,-1.13,BREAKDOWN_SELL,124.1,117.43,0.0,-1760.6,63.0,,,,,IN,QGOLDHALF.NS,,,70,A,5,SELL,local,2026-07-03
GOLDBEES,.NS,117.56,118.9,-1.13,BREAKDOWN_SELL,124.18,116.01,0.0,-1420.0,63.0,,,,,IN,GOLDBEES.NS,,,70,A,5,SELL,local,2026-07-03
TEXMOPIPES,.NS,46.18,46.71,-1.13,IN_BOX,47.2,44.51,2.21,62.1,61.0,,,,,IN,TEXMOPIPES.NS,,,70,A,5,SELL,local,2026-07-03
BOSCH-HCIL,.NS,1370.4,1386.0,-1.13,IN_BOX,1444.0,1350.0,5.37,21.7,63.0,,,,,IN,BOSCH-HCIL.NS,,,70,A,5,SELL,local,2026-07-03
JOJO,.BO,215.9,218.4,-1.14,IN_BOX,237.95,204.0,10.21,35.1,61.0,,,,,IN,JOJO.BO,,,70,A,5,SELL,local,2026-07-03
VELJAN,.NS,1212.1,1226.1,-1.14,IN_BOX,1321.0,1151.0,8.98,35.9,47.0,,,,,IN,VELJAN.NS,,,70,A,5,SELL,local,2026-07-03
GODIGIT,.NS,312.65,316.25,-1.14,BREAKOUT_BUY,304.9,292.3,-2.48,161.5,63.0,,,,,IN,GODIGIT.NS,,,70,A,5,SELL,local,2026-07-03
GROWWGOLD,.NS,13.9,14.06,-1.14,BREAKDOWN_SELL,14.74,13.83,0.0,-1519.8,63.0,,,,,IN,GROWWGOLD.NS,,,70,A,5,SELL,local,2026-07-03
SHIVAM,.BO,113.0,114.3,-1.14,IN_BOX,115.0,109.0,1.77,66.7,61.0,,,,,IN,SHIVAM.BO,,,70,A,5,SELL,local,2026-07-03
INNOVISION,.NS,286.5,289.8,-1.14,BREAKDOWN_SELL,302.0,287.0,5.41,-3.3,63.0,,,,,IN,INNOVISION.NS,,,70,A,5,SELL,local,2026-07-03
HGS,.NS,420.25,425.1,-1.14,IN_BOX,435.0,419.0,3.51,7.8,62.0,,,,,IN,HGS.NS,,,70,A,5,SELL,local,2026-07-03
KOVAI,.NS,6019.0,6088.5,-1.14,BREAKOUT_BUY,5913.5,5712.0,-1.75,152.4,52.0,9.0,YES,PASS,5/5,IN,KOVAI.NS,,,70,A,5,SELL,local,2026-07-03
ANANTRAJ,.NS,522.55,528.6,-1.14,IN_BOX,542.0,516.9,3.72,22.5,63.0,,,,,IN,ANANTRAJ.NS,,,70,A,5,SELL,local,2026-07-03
LANDSMILL,.NS,0.86,0.87,-1.15,IN_BOX,0.88,0.83,2.33,60.0,63.0,,,,,IN,LANDSMILL.NS,,,70,A,5,SELL,local,2026-07-03
JYOTIRES,.BO,1010.65,1022.45,-1.15,IN_BOX,1034.0,1010.0,2.31,2.7,61.0,,,,,IN,JYOTIRES.BO,,,70,A,5,SELL,local,2026-07-03
PANKAJPO,.BO,68.5,69.3,-1.15,BREAKOUT_BUY,68.4,63.01,-0.15,101.9,61.0,4.0,NO,FAIL,—,IN,PANKAJPO.BO,,,70,A,5,SELL,local,2026-07-03
ROSSELLIND,.NS,57.64,58.31,-1.15,BREAKOUT_BUY,57.38,54.39,-0.45,108.7,61.0,7.0,YES,FAIL,2/5,IN,ROSSELLIND.NS,,,70,A,5,SELL,local,2026-07-03
63MOONS,.NS,669.5,677.35,-1.16,IN_BOX,684.0,656.65,2.17,47.0,63.0,,,,,IN,63MOONS.NS,,,70,A,5,SELL,local,2026-07-03
FACT,.NS,890.0,900.45,-1.16,IN_BOX,975.0,868.0,9.55,20.6,63.0,,,,,IN,FACT.NS,,,70,A,5,SELL,local,2026-07-03
REALECO,.BO,4.25,4.3,-1.16,IN_BOX,4.55,4.05,7.06,40.0,61.0,,,,,IN,REALECO.BO,,,70,A,5,SELL,local,2026-07-03
APOLLOPIPE,.NS,481.7,487.35,-1.16,BREAKDOWN_SELL,512.05,482.6,6.3,-3.1,63.0,,,,,IN,APOLLOPIPE.NS,,,70,A,5,SELL,local,2026-07-03
SAHARAHOUS,.BO,39.3,39.76,-1.16,IN_BOX,41.99,39.15,6.84,5.3,61.0,,,,,IN,SAHARAHOUS.BO,,,70,A,5,SELL,local,2026-07-03
KELLTONTEC,.NS,15.38,15.56,-1.16,BREAKDOWN_SELL,16.15,15.4,5.01,-2.7,63.0,,,,,IN,KELLTONTEC.NS,,,70,A,5,SELL,local,2026-07-03
GOLDBND,.NS,141.99,143.65,-1.16,BREAKDOWN_SELL,149.48,138.65,0.0,-1280.2,63.0,,,,,IN,GOLDBND.NS,,,70,A,5,SELL,local,2026-07-03
CHEMBONDCH,.BO,213.0,215.5,-1.16,BREAKOUT_BUY,179.5,170.45,-15.73,470.2,61.0,,,,,IN,CHEMBONDCH.BO,,,70,A,5,SELL,local,2026-07-03
NAVINFLUOR,.NS,7609.0,7698.5,-1.16,BREAKOUT_BUY,7151.4,6777.85,-6.01,222.5,63.0,,,,,IN,NAVINFLUOR.NS,,,70,A,5,SELL,local,2026-07-03
QPOWER,.BO,1259.65,1274.4,-1.16,IN_BOX,1338.95,1234.65,6.3,24.0,61.0,,,,,IN,QPOWER.BO,,,70,A,5,SELL,local,2026-07-03
JTLIND,.NS,77.42,78.33,-1.16,BREAKOUT_BUY,70.07,64.9,-9.49,242.2,63.0,,,,,IN,JTLIND.NS,,,70,A,5,SELL,local,2026-07-03
EASTWEST,.BO,2.55,2.58,-1.16,IN_BOX,2.76,2.5,8.24,19.2,61.0,,,,,IN,EASTWEST.BO,,,70,A,5,SELL,local,2026-07-03
AFEL,.BO,1.69,1.71,-1.17,BREAKDOWN_SELL,1.81,1.7,7.1,-9.1,61.0,,,,,IN,AFEL.BO,,,70,A,5,SELL,local,2026-07-03
HIMTEK,.BO,201.95,204.35,-1.17,BREAKDOWN_SELL,208.35,202.1,3.17,-2.4,61.0,,,,,IN,HIMTEK.BO,,,70,A,5,SELL,local,2026-07-03
TPLPLASTEH,.NS,71.89,72.74,-1.17,BREAKOUT_BUY,66.75,63.6,-7.15,263.2,62.0,,,,,IN,TPLPLASTEH.NS,,,70,A,5,SELL,local,2026-07-03
POWERMECH,.NS,2760.1,2792.9,-1.17,IN_BOX,2924.0,2740.3,5.94,10.8,63.0,,,,,IN,POWERMECH.NS,,,70,A,5,SELL,local,2026-07-03
APLLTD,.NS,771.5,780.65,-1.17,BREAKOUT_BUY,753.7,735.55,-2.31,198.1,63.0,,,,,IN,APLLTD.NS,,,70,A,5,SELL,local,2026-07-03
SIMRAN,.BO,156.65,158.5,-1.17,BREAKDOWN_SELL,170.3,156.8,8.71,-1.1,61.0,,,,,IN,SIMRAN.BO,,,70,A,5,SELL,local,2026-07-03
KRITI,.BO,70.35,71.18,-1.17,IN_BOX,74.0,70.11,5.19,6.2,61.0,,,,,IN,KRITI.BO,,,70,A,5,SELL,local,2026-07-03
ORIENTTECH,.NS,248.95,251.9,-1.17,IN_BOX,264.8,248.8,6.37,0.9,63.0,,,,,IN,ORIENTTECH.NS,,,70,A,5,SELL,local,2026-07-03
MISHKA,.BO,42.0,42.5,-1.18,BREAKOUT_BUY,41.5,35.0,-1.19,107.7,61.0,6.0,NO,FAIL,—,IN,MISHKA.BO,,,70,A,5,SELL,local,2026-07-03
ESILVER,.NS,222.31,224.96,-1.18,BREAKDOWN_SELL,243.61,219.63,0.0,-915.9,63.0,,,,,IN,ESILVER.NS,,,70,A,5,SELL,local,2026-07-03
RKFORGE,.NS,563.7,570.45,-1.18,BREAKDOWN_SELL,607.0,574.0,7.68,-31.2,62.0,,,,,IN,RKFORGE.NS,,,70,A,5,SELL,local,2026-07-03
GOLDETF,.NS,138.34,139.99,-1.18,BREAKDOWN_SELL,145.67,137.82,0.0,-1755.7,63.0,,,,,IN,GOLDETF.NS,,,70,A,5,SELL,local,2026-07-03
RCF,.NS,132.62,134.2,-1.18,BREAKOUT_BUY,129.11,122.21,-2.65,150.9,62.0,,,,,IN,RCF.NS,,,70,A,5,SELL,local,2026-07-03
STARDELTA,.BO,663.0,670.95,-1.18,BREAKOUT_BUY,628.0,565.5,-5.28,156.0,61.0,,,,,IN,STARDELTA.BO,,,70,A,5,SELL,local,2026-07-03
OIVL,.BO,5.88,5.95,-1.18,IN_BOX,6.48,5.65,10.2,27.7,61.0,,,,,IN,OIVL.BO,,,70,A,5,SELL,local,2026-07-03
NILE,.NS,1744.4,1765.3,-1.18,IN_BOX,1827.9,1737.1,4.79,8.0,47.0,,,,,IN,NILE.NS,,,70,A,5,SELL,local,2026-07-03
KAMADGIRI,.BO,120.15,121.6,-1.19,IN_BOX,126.15,112.1,4.99,57.3,62.0,,,,,IN,KAMADGIRI.BO,,,70,A,5,SELL,local,2026-07-03
SRF,.NS,2732.9,2765.8,-1.19,IN_BOX,2760.0,2651.2,0.99,75.1,62.0,,,,,IN,SRF.NS,,,70,A,5,SELL,local,2026-07-03
EXCELSOFT,.NS,74.87,75.77,-1.19,BREAKDOWN_SELL,82.3,75.31,9.92,-6.3,63.0,,,,,IN,EXCELSOFT.NS,,,70,A,5,SELL,local,2026-07-03
LIKHITHA,.BO,256.75,259.85,-1.19,BREAKOUT_BUY,207.9,180.5,-19.03,278.3,61.0,,,,,IN,LIKHITHA.BO,,,70,A,5,SELL,local,2026-07-03
QUADFUTURE,.NS,448.5,453.9,-1.19,BREAKOUT_BUY,446.45,402.2,-0.46,104.6,63.0,3.0,NO,FAIL,—,IN,QUADFUTURE.NS,,,70,A,5,SELL,local,2026-07-03
RAYMONDLSL,.NS,794.95,804.5,-1.19,BREAKOUT_BUY,751.9,696.25,-5.42,177.4,63.0,,,,,IN,RAYMONDLSL.NS,,,70,A,5,SELL,local,2026-07-03
PONNIERODE,.NS,314.4,318.2,-1.19,IN_BOX,326.5,306.3,3.85,40.1,62.0,,,,,IN,PONNIERODE.NS,,,70,A,5,SELL,local,2026-07-03
RELICAB,.BO,35.67,36.1,-1.19,IN_BOX,37.51,34.6,5.16,36.8,61.0,,,,,IN,RELICAB.BO,,,70,A,5,SELL,local,2026-07-03
GAIL,.NS,172.85,174.93,-1.19,BREAKDOWN_SELL,178.2,173.1,3.1,-4.9,63.0,,,,,IN,GAIL.NS,,,70,A,5,SELL,local,2026-07-03
RITCO,.NS,265.25,268.45,-1.19,IN_BOX,281.0,258.9,5.94,28.7,61.0,,,,,IN,RITCO.NS,,,70,A,5,SELL,local,2026-07-03
HCLTECH,.NS,1100.7,1113.9,-1.19,IN_BOX,1168.8,1091.4,6.19,12.0,63.0,,,,,IN,HCLTECH.NS,,,70,A,5,SELL,local,2026-07-03
ASPINWALL,.NS,243.26,246.19,-1.19,IN_BOX,269.7,242.2,10.87,3.9,62.0,,,,,IN,ASPINWALL.NS,,,70,A,5,SELL,local,2026-07-03
HINDHARD,.BO,831.55,841.6,-1.19,IN_BOX,904.0,790.0,8.71,36.4,61.0,,,,,IN,HINDHARD.BO,,,70,A,5,SELL,local,2026-07-03
TREEHOUSE,.NS,6.59,6.67,-1.2,IN_BOX,7.25,6.48,10.02,14.3,61.0,,,,,IN,TREEHOUSE.NS,,,70,A,5,SELL,local,2026-07-03
SWISSMLTRY,.BO,16.5,16.7,-1.2,IN_BOX,17.49,16.15,6.0,26.1,61.0,,,,,IN,SWISSMLTRY.BO,,,70,A,5,SELL,local,2026-07-03
GLENMARK,.NS,2154.4,2180.6,-1.2,IN_BOX,2188.0,2101.0,1.56,61.4,63.0,,,,,IN,GLENMARK.NS,,,70,A,5,SELL,local,2026-07-03
TRANSRAILL,.NS,511.95,518.2,-1.21,BREAKOUT_BUY,490.0,465.5,-4.29,189.6,62.0,,,,,IN,TRANSRAILL.NS,,,70,A,5,SELL,local,2026-07-03
MIDINDIA,.BO,6.51,6.59,-1.21,IN_BOX,6.59,6.13,1.23,82.6,61.0,,,,,IN,MIDINDIA.BO,,,70,A,5,SELL,local,2026-07-03
LUXIND,.NS,1220.0,1235.0,-1.21,BREAKDOWN_SELL,1339.0,1236.0,9.75,-15.5,63.0,,,,,IN,LUXIND.NS,,,70,A,5,SELL,local,2026-07-03
MUKATPIP,.BO,15.51,15.7,-1.21,BREAKDOWN_SELL,16.95,15.69,9.28,-14.3,61.0,,,,,IN,MUKATPIP.BO,,,70,A,5,SELL,local,2026-07-03
CLEAN,.NS,779.05,788.6,-1.21,IN_BOX,817.35,773.55,4.92,12.6,63.0,,,,,IN,CLEAN.NS,,,70,A,5,SELL,local,2026-07-03
TANFACIND,.BO,2410.1,2439.95,-1.22,BREAKOUT_BUY,2038.0,1776.95,-15.44,242.5,61.0,,,,,IN,TANFACIND.BO,,,70,A,5,SELL,local,2026-07-03
REGENCY,.BO,38.96,39.44,-1.22,BREAKOUT_BUY,37.0,33.45,-5.03,155.2,61.0,,,,,IN,REGENCY.BO,,,70,A,5,SELL,local,2026-07-03
IRIS,.NS,266.6,269.9,-1.22,BREAKOUT_BUY,252.0,228.05,-5.48,161.0,62.0,,,,,IN,IRIS.NS,,,70,A,5,SELL,local,2026-07-03
WENDT,.NS,7559.5,7653.0,-1.22,BREAKDOWN_SELL,8395.0,7650.0,11.05,-12.1,61.0,,,,,IN,WENDT.NS,,,70,A,5,SELL,local,2026-07-03
LESHAIND,.BO,0.81,0.82,-1.22,IN_BOX,0.85,0.76,4.94,55.6,61.0,,,,,IN,LESHAIND.BO,,,70,A,5,SELL,local,2026-07-03
APL,.BO,81.0,82.0,-1.22,IN_BOX,83.0,70.01,2.47,84.6,61.0,,,,,IN,APL.BO,,,70,A,5,SELL,local,2026-07-03
RALLIS,.NS,227.52,230.32,-1.22,IN_BOX,234.6,225.1,3.11,25.5,63.0,,,,,IN,RALLIS.NS,,,70,A,5,SELL,local,2026-07-03
RIR,.BO,162.55,164.55,-1.22,IN_BOX,169.05,157.1,4.0,45.6,61.0,,,,,IN,RIR.BO,,,70,A,5,SELL,local,2026-07-03
TRIDENT,.NS,26.45,26.78,-1.23,BREAKOUT_BUY,24.59,23.51,-7.03,272.2,62.0,,,,,IN,TRIDENT.NS,,,70,A,5,SELL,local,2026-07-03
STCORP,.BO,4.0,4.05,-1.23,IN_BOX,4.32,3.93,8.0,17.9,61.0,,,,,IN,STCORP.BO,,,70,A,5,SELL,local,2026-07-03
MCFL,.BO,221.6,224.35,-1.23,BREAKOUT_BUY,202.5,196.0,-8.62,393.8,61.0,,,,,IN,MCFL.BO,,,70,A,5,SELL,local,2026-07-03
MODINATUR,.BO,398.95,403.9,-1.23,IN_BOX,419.65,386.75,5.19,37.1,61.0,,,,,IN,MODINATUR.BO,,,70,A,5,SELL,local,2026-07-03
RPOWER,.NS,24.88,25.19,-1.23,BREAKDOWN_SELL,27.35,25.1,9.93,-9.8,62.0,,,,,IN,RPOWER.NS,,,70,A,5,SELL,local,2026-07-03
VIDYAWIRES,.NS,97.65,98.87,-1.23,BREAKOUT_BUY,95.28,84.84,-2.43,122.7,62.0,,,,,IN,VIDYAWIRES.NS,,,70,A,5,SELL,local,2026-07-03
MUFIN,.NS,128.1,129.7,-1.23,IN_BOX,133.5,127.05,4.22,16.3,63.0,,,,,IN,MUFIN.NS,,,70,A,5,SELL,local,2026-07-03
IOB,.NS,34.47,34.9,-1.23,BREAKDOWN_SELL,35.9,34.6,4.15,-10.0,63.0,,,,,IN,IOB.NS,,,70,A,5,SELL,local,2026-07-03
